,0,1,2
98,-3380.501996277039,-2478.485253812652,-5518.7353768096455
99,-1924.2059165431333,5780.825610460491,3284.659796281874
100,-3879.173883379224,5605.049445075203,1217.0485286037863
101,-5580.9155407253265,2303.6054547512645,-3397.581419571443
102,2323.3464998034774,-5830.689232009547,-2937.0826620520797
103,-764.3631409272449,5482.753055514061,4152.727784885791
104,-3632.1607763441966,-2168.7041270552877,-5488.3876451021
105,2851.045523159509,-5259.5740892065905,3482.6653469192215
106,2543.9574384345055,3931.8458266369526,5092.603113239317
107,-358.295516620811,6876.472606204916,252.38548982947228
108,3357.1751964705722,2644.6158808346577,5439.761322018891
109,4659.533738278884,-2740.366493139235,4322.0387418459695
110,4373.962276935767,-328.99894328280425,5336.838630552376
111,3835.723231988667,-5414.061785768207,1976.6900133203997
112,-3050.4313130824994,5857.589246247757,-2001.189204374684
113,-1598.561612558303,-5030.60943864703,-4490.559653292944
114,-848.875609714056,-6371.1133962861795,-2516.80906075123
115,388.7345550299303,-6357.4588047469915,-2728.447729864943
116,-4522.540795817659,639.8564906337616,-5210.858748530817
117,-1159.2214755740702,-5427.269838590326,-4148.585772504359
118,-2801.3346134673116,6328.295992988518,-240.26016378760428
119,-3245.7480019284085,6048.177202067802,-923.3594575782304
120,-46.054194028629105,6204.082203101431,3068.5929823460992
121,-4610.652336533727,3314.0197445746358,-3970.4336031030866
122,1143.543954071638,6567.158349401319,1868.8551205685803
123,2808.20389033945,4916.178539227378,3979.847631008588
124,-3748.295340613816,-2813.668026614576,-5104.019566078304
125,-2233.0434939453407,6008.281383659733,-2625.9662479135873
126,-150.70408859754178,-6903.175508620047,-552.4452856399631
127,2271.759345944742,-5965.042185245586,2681.1410137282564
128,184.50528307082388,-6923.459782703114,-134.54913479903985
129,-4161.091112135677,-430.5845983085691,-5521.993171479895
130,-3361.4751391956574,-3884.4410386066997,-4651.757173975064
131,3105.961335886317,4403.217523569663,4341.261945119644
132,4171.417351818581,-696.5077662332272,5475.562649181353
133,3315.432111897233,-4427.561985397292,4155.073595329797
134,3943.3456405079996,2003.6891021969543,5320.383328940005
135,3926.4770516603817,-2642.9952394533225,5047.061645596604
136,-1950.8438000933859,6254.321765210502,-2247.3879873762003
137,-3935.254559194231,2634.4317646256673,-5058.282922366364
138,4562.950592047045,-916.5802321829509,5120.527849080444
139,2097.6709646492623,6599.29871540148,-8.85168732151545
140,1372.292311857,6719.151318093054,-968.9591836731
141,-1511.18942713563,4520.081959238753,-4980.4299948746375
142,-4209.578962584508,447.56688719685087,-5485.957578690025
143,3950.7372816410784,4793.698123816464,3053.2384025975734
144,4448.412104108768,1034.1246593871429,5196.818046463948
145,-1904.0826552289811,4995.568325170875,-4407.6282302918735
146,-1848.9476461927893,-6666.783997907761,343.54133856225985
147,2101.474923679698,-4757.029633183711,4564.358230210879
148,-4064.593638237478,-4542.801268911568,-3294.740238383522
149,-4235.504361841021,-4041.6969109506363,-3706.1168402091807
150,-2093.41627146381,-6602.145603190045,25.07170810236034
151,3309.8995445160313,-2900.4628407086157,5338.668807449908
152,-3540.5381855688734,2428.2673916899903,-5439.26194873234
153,3838.415953907706,-1668.709281757411,5508.923996596379
154,4358.69112748454,326.1345877218015,5363.422332080251
155,-3161.823525680302,-5955.540940182744,-1594.3157831758938
156,179.36005292305845,6496.436198506507,-2394.388597093793
157,1204.9957060225108,-4615.204892941859,-5026.536799510694
158,-349.78457307365665,-5544.263002090912,-4141.099612357216
159,-673.8378264866277,-5500.200729952724,-4134.88778991155
160,5357.21260691372,2943.1338129315623,-3262.8725836126187
161,-3896.617285831154,-4982.975606792665,-2823.789419032796
162,-5037.32715237561,-791.8371266647773,4676.040215825478
163,-6228.657434281882,-2625.0199872023063,1496.3882058716217
164,-5238.501409536465,-3818.721559146542,2427.129988426037
165,-1342.400242179686,4501.997042797984,5080.2017145495165
166,711.5059043843479,5690.635499088136,3875.8738342303814
167,715.3013806040667,-4105.327873170068,-5536.130312274929
168,2192.747080336683,6034.926308328279,2590.955943517858
169,1990.969369732846,-3768.496635189357,-5465.599020884843
170,3333.0472889334255,5927.119068236804,1307.7276505090372
171,-5071.819210490513,-911.1312886025554,4617.905792038125
172,-3184.538208394169,-5967.084003555306,-1491.4839847609253
173,-3767.0785726384975,-5766.257512230344,-716.6462413122913
174,-5520.35491590741,-3136.9968544621456,2712.531079127822
175,4184.9153033482535,-1194.5053263657906,-5392.113906441634
176,5346.8234694990615,3134.4888615819095,-3100.2285849084665
177,3982.7903483051123,4958.920488814007,2734.256463850455
178,5645.868604841887,3986.7012253402618,452.08086415680066
179,6033.534630668364,907.7173584097076,-3284.6114116841177
180,-2157.935840790968,-5044.463524652781,-4175.950526983615
181,-5418.851085083726,-4221.869614231517,-879.8526398077403
182,-317.65408994465633,4478.390403356691,5263.621639868675
183,184.04613117024994,-4200.92844132916,-5508.56606139627
184,5117.447533590488,-839.3557713246038,-4596.834549952349
185,4098.1391795627005,-2037.2966033423963,-5207.545433117331
186,6661.613559272299,580.3260284792501,-718.6557307244864
187,2538.26657866696,-3310.2426414580523,-5534.327283730898
188,-2113.035427182958,3577.9446879399698,5531.68696032982
189,-5572.980941777906,3327.717641537972,2085.1412798708993
190,207.29500817427743,-4528.596118993393,-5240.535639732904
191,512.2356762117736,-4408.91151325087,-5322.051075778878
192,2763.137757728931,5106.718666962898,3767.522281250172
193,2814.5872872402024,4234.317300486394,4694.058391108245
194,6178.998928384807,2648.432049793237,1664.732448146724
195,6788.931388655156,503.5402148084623,-1289.7494747681474
196,-3839.554869402955,-4026.286852436066,-4129.579786846775
197,-5222.552028438686,1990.3942337804062,4079.4372082078758
198,-1934.3616706464993,3779.1251933631656,5461.9197378679655
199,6054.849104176396,-1113.1889127578095,-3181.4705253441784
200,4349.1422746266035,-2656.4510257440047,-4697.078694790373
201,-6469.734274087779,437.13186920321436,2421.1272438186224
202,-6806.109876800034,-667.0898235499624,1082.8273751771853
203,6319.203855152989,-821.0640179133662,-2132.4449681581154
204,-3392.886799298627,3191.2481868410987,5115.445082458699
205,-2751.9099470163674,-5111.1022358920345,-3781.936268981524
206,2471.682850631584,6041.931052742883,2307.008957651006
207,-2930.4959661028092,2974.3589706009166,5515.90693083693
208,-6505.719111197284,-2173.0775845519233,-958.890495353934
209,1889.2867033935152,4317.814040080451,5066.304975997631
210,-1007.6990999346347,5113.283084832168,-4566.639629331988
211,-6405.012868152314,2330.2479317735606,1225.4919035988953
212,698.5255775233483,-4221.008298605694,5437.253907771294
213,-1108.953656761018,5138.991573958594,-4515.344943702716
214,-5242.192226849943,-995.11641630172,4411.6883162219265
215,6697.625139956769,393.149126243694,-1720.8570602466505
216,347.8427104293469,-4207.605083720244,5479.649608756076
217,5747.131444642414,1815.6142437619574,-3417.621185710295
218,4606.109256758384,2716.935075847043,-4405.707269921081
219,-1161.9323864076612,4229.506756441522,-5365.5078103903925
220,4534.576265269843,-3537.511967504099,3849.367320897602
221,-4216.900751785779,-2941.1903052503703,4631.994912870033
222,6544.343092738535,725.4076852625127,-2144.31450625698
223,6186.099833411959,-2368.20858177452,2014.9321956299334
224,-546.1013762376568,-4122.30972562721,5529.008970151964
225,-6884.129099794863,676.4454244186225,347.13106300189486
226,6193.19134191868,1297.377798859749,-2820.207656738662
227,2104.8002079855332,3808.0757178763192,-5393.7660779710895
228,80.2219612468576,4181.977392666486,-5523.562725654585
229,4036.9816783688057,2256.8658838834212,-5160.451575744462
230,6184.421577299544,-667.2877422574571,-3048.6845361388573
231,-4692.2164289816965,4501.7596486284865,-2392.13607603265
232,4989.97537523217,1303.5282656126763,-4627.107561905053
233,-1491.691634327985,4817.019660366502,-4753.5125047707015
234,1266.2346731713908,4008.407106427787,-5509.395919530644
235,5161.668711437895,-4245.818292978675,1805.819143929613
236,-3956.4100615804523,3770.134363994787,-4262.103305974713
237,-1790.7751328289908,-3750.3312908702433,5530.199700809755
238,4899.158906961463,1402.9280116380405,-4693.559437929865
239,4199.465081026507,-4672.85843310954,2904.7819094041115
240,5345.915534623204,-4279.472408351916,-810.0112410179521
241,-4705.720540888184,4493.8978973084195,-2382.0740344786836
242,6220.49419997952,-3031.161138985885,-280.90830841080736
243,-6365.115309052785,1331.6496529228457,2377.822029658156
244,54.98844787562159,-4492.530186533742,5262.048349518708
245,-5276.781801969813,-940.7918381763408,4378.850814633176
246,-1774.5990300608698,-3759.1541065078773,5530.941612301206
247,5714.24289215824,-774.8825737910997,-3841.13792241912
248,-4795.828261538449,4850.16438372679,-1047.0632153801382
249,5197.593344741758,-4542.0112274957055,551.4953559325035
250,5321.082184613904,84.25986557269835,-4434.662442399217
251,-667.786594092736,-4460.998819676031,5246.122418476069
252,-5294.79559900825,-131.62906655922322,4454.638869100643
253,3186.789879697291,-5343.593482716481,3032.0536086823013
254,-659.7275636761459,-4465.294582361506,5242.453615634739
255,-5956.168480458714,3216.7159956772816,1462.0654573419117
256,-2669.7652561347445,4092.00435087118,-4915.129098676087
257,-6013.214718304519,2086.5109851267607,2718.6045041596985
258,-5817.240238739215,1160.7640731601825,3554.124956304244
259,-5442.570553973847,151.02202518933478,4274.3809461198025
260,-2251.5016422264475,5346.036083801584,-3787.5179525644353
261,-4605.976611979104,4961.134869380324,-1476.5357098006382
262,5998.266952921001,-3018.7186936798,-1703.065714145748
263,-5918.501172694417,1470.7239547169402,3275.9438044158396
264,-6110.420989549712,-1393.4157447650225,2938.9663882223754
265,-1585.910506495814,-4350.711709409215,5136.92762950824
266,-5954.218981196254,-1585.382114667795,3155.847081275705
267,3341.3582269505027,-5967.06687538533,-1097.9744776074497
268,-359.074790605834,-5976.454375109412,3471.719648499017
269,5970.497330551593,2792.186025050799,-1272.4099965082319
270,-4462.644778773259,478.5483890156147,5266.121882827825
271,-3297.3248671845636,5999.243273800443,1041.7226165860595
272,-1123.8475873729253,6558.213697484222,-1928.8555641734504
273,-328.36795225104936,-5644.705470153493,-3897.6198717790967
274,1501.6512048493146,-6592.161028887772,1493.2237290329538
275,-4959.764043954149,-4420.329738476715,-373.62330297330357
276,2249.6325033052035,4292.928904304672,-4953.35526702476
277,3325.6030201436874,2673.889512854564,-5460.414426457301
278,-3420.465108114235,-2478.711154619684,5479.009166212939
279,4109.610144872281,865.8725991025901,-5511.742274716961
280,1352.6223246168129,-6582.430401144171,1665.4946241169046
281,-3823.9128434771437,-1607.2885165887076,5534.660450066275
282,-4152.297964635414,4849.5793462909405,2675.7056448424187
283,-3780.254150370434,5487.131912228958,1885.0489272539626
284,4614.969290773429,-3150.3489541662057,-4097.340560242567
285,-223.36579367150958,-6056.49723947194,3342.6234139584717
286,-2785.213110395407,-4925.788432228644,3983.3258934301816
287,5657.2779077561945,-2935.2420922017113,-1740.1402486581642
288,-4086.4333980630895,1536.6665567428736,5367.044534253474
289,-3941.246289761742,-1897.582283738909,5360.091616245821
290,1994.81552053115,5928.889804613769,-2978.657510433543
291,-4136.623543411507,949.0487752294874,5464.230144442696
292,-2680.043351111735,5482.203043817516,3269.9965329455463
293,3028.7776830747366,-4965.361590736198,-3765.3618993044756
294,-4123.880212285959,-528.6746835712652,5527.305646633929
295,-3934.8031448365527,-3337.38798318202,4609.827443977019
296,-2934.249444621445,3843.6630411558494,4906.053279611242
297,-1136.8258811091641,6731.846522867718,1158.2618713118452
298,4136.984099700865,-1048.4359875348396,-5459.578109685275
299,3786.523502878491,2593.3666128873456,-5191.938419631662
300,1001.3381751960931,6642.597736075654,-1693.5061467915712
301,3765.045480242851,-3222.1032457672254,-4843.347527886229
302,651.4823391858315,-6877.419400899774,-494.0384530958921
303,-2826.254018579011,-4842.05509367681,4054.9461702518465
304,453.55712474079473,-6906.050054498285,-232.00101492318294
305,2766.362784923511,-5364.853232375406,-3399.951922832608
306,-2885.720547115726,-5628.374682412543,2809.290282813371
307,-2638.0789682381737,-5916.007406882078,2442.643022499018
308,4118.609925034212,-553.1490919503439,-5546.473435720302
309,-2663.05078453116,-5891.204584071716,2472.8609798809966
310,-4195.6085125374575,-4970.084548615556,2276.1519745924948
311,1535.0067578441265,6703.306583207284,-844.4533503125825
312,3239.8813075443322,-3634.371447754607,-4930.805234246769
313,-1751.122755695106,5801.775104577761,3346.212183464648
314,4528.118539346354,5148.718522182853,973.615021703593
315,-3426.86993187008,4144.110613019538,4353.444739893109
316,831.3812102088508,6874.8181199796845,126.89444663056342
317,2954.3814550879465,-4196.41508861388,-4654.616688430112
318,1661.9276386723238,6648.311912928333,-1010.8087278986324
319,-2905.6492399943527,4267.947950478321,4606.267913563061
320,4069.2494321926247,-880.7622848322393,-5539.390082238898
321,-2539.9212130093388,4863.592535203107,4219.784441486597
322,-456.9375139547112,-6883.194954443042,-617.2073019005426
323,2074.8766085846205,-5464.544530168081,-3718.3184112422005
324,-2942.8674315337976,-3313.9673438235845,5312.924652079306
325,2700.8927860262684,-3935.615454216642,-5023.848182093321
326,2810.5312989058357,-3762.852548899952,-5094.388859938099
327,-870.3685696922804,-6684.5935907169305,-1593.2720757381203
328,-3684.143647884804,2015.0657794154993,5499.105139546698
329,1276.271808672048,6719.777567419654,1089.7896310547249
330,3070.8708251457388,6035.369973763208,-1468.8280826432704
331,-2895.2245053235906,-6175.987618807934,1191.4342756311055
332,-3310.367169547116,-5785.6109669642965,1869.25049602892
333,-4003.787696094842,-4637.500727089225,3219.8948553128816
334,4041.9267057166844,4560.792298955969,-3298.9703835830715
335,-2498.7482893397937,4218.400014797114,4882.993655615277
336,-3722.935162000099,2119.2566302778123,5432.226387221707
337,-2161.4354671375695,4660.292931290936,4635.637647302904
338,5785.978747052736,3230.7988405990372,-2024.911661752622
339,2894.909804137749,6182.617471604515,-1173.3269270341523
340,4361.026177328069,442.211337334049,-5366.98185027482
341,1733.590901789876,6685.875293879858,504.6997953233385
342,-4206.613434625544,-4049.2586972605263,3715.273841501377
343,-3377.793526184613,2715.377781415991,5393.335073273258
344,-4877.42362717839,-2368.8228115658744,4297.897747622699
345,-4663.305093121534,-731.7056694338924,5057.2907106622915
346,-2380.1865451457097,3877.463200119302,5212.038745520055
347,-3428.6248487365237,2372.6335192917563,5520.1565515621805
348,-128.7459228330664,5815.863708505851,3750.7011817371263
349,-4878.212473140166,-2747.9712470603968,4066.675660672826
350,2594.8898014875936,-3622.3679882028337,-5307.055799442631
351,3158.9012057860073,-2828.1993445675243,-5481.9781226543655
352,4887.856386607006,2631.87487834555,-4150.253049936343
353,3183.5237371289018,6151.915303662176,43.138703248390115
354,-1178.1583039950935,-6342.26117641736,-2526.038054476241
355,-4292.357203244305,546.7314459661519,5401.613230078863
356,4342.809259685762,-407.4057387495328,-5385.676000374977
357,3342.506141405412,6063.273071163257,-192.64954014675735
358,1327.777449457262,-4969.677999735054,-4641.915068315016
359,737.3231728529399,-5430.121620216013,-4237.715980820707
360,-1627.7170201487565,-5473.91075588933,-3923.6128332027174
361,-2341.9736698068473,-6405.992178315712,-1199.8248742973851
362,5522.941483371876,889.2990213588866,-4089.4842588471756
363,3963.6551911587376,5399.936239430993,1754.1435089886631
364,-1267.8674598390935,4243.483429256002,5315.380294165679
365,-2608.9702871468066,3236.8253020168695,5529.996390527862
366,3350.2403405479954,-2538.9648722552834,-5510.182478691618
367,4255.108804579354,5288.3672560417435,1376.7641143911615
368,1911.313572598981,5520.8639919453135,3712.461411569985
369,3948.9452919133532,-1294.4325314680586,-5545.256034537236
370,-4454.482840277114,-1351.5443321378382,5118.917204546861
371,-5774.416746356829,-3268.830348568872,1974.5127607185461
372,-4065.9734768906583,-5365.682569107819,-1627.6760746470095
373,5765.372715809777,3353.2450450152137,-1874.9662523468908
374,-5734.372984178074,-1697.0891035228844,3482.0761171686404
375,-5751.3470670953275,-1797.2773387314544,3404.568095908225
376,1070.161169415139,-4373.937714955675,-5266.583616741649
377,2081.1961668692347,-3679.6307298097486,-5490.970703358989
378,-4536.414529511465,-4573.916923728891,2532.966697300988
379,-2995.536176237631,-5582.567154138018,-2801.762247915436
380,4700.656812615642,4116.8938945809105,2976.9172745269293
381,3562.790615326891,-2177.8043978852793,5514.964484652628
382,4830.314051288493,1556.902679217943,4703.287847365286
383,4650.6219648319675,4299.54315647714,2785.9695349027934
384,2841.244505543779,6292.600150119359,-540.0454216686938
385,-2835.04809251181,-6294.2125599726505,553.8748927442685
386,456.2851423396022,4291.925932122518,-5293.720514240438
387,-92.04972356820531,-5944.585506764071,3546.1407145653643
388,-6160.110524693203,62.78365013642086,-3173.7187429113746
389,-4747.7777586009615,-1016.5279598617633,-4948.782314033566
390,4103.320590308287,5369.154379502381,1506.4948883405511
391,1730.9518325811384,6425.456134826901,-1923.5345590024906
392,3965.2003534277833,5541.598076387501,1211.233359971443
393,-3334.5213142337543,2584.328253499482,-5497.444544709915
394,-4119.4994884849275,1049.2722238868855,-5475.198190197327
395,-2381.878204505332,3913.206381773597,-5198.636308218067
396,-3603.7388992800243,2116.365574350482,-5525.249966847645
397,-4797.286910595122,-1273.5052978948086,-4835.568262939856
398,5811.65983390106,2106.145657568908,3112.391919968922
399,5694.820778741182,3635.143263430935,1510.925268037785
400,5208.415385206794,3988.287861723508,1147.2401339282874
401,3439.0958149887488,-2460.076119575216,5475.7586622723165
402,2042.921876555773,-3717.9940775465257,5465.43904819986
403,-5845.40825145877,-2562.936423760817,-2697.883604463061
404,-5116.509355509841,-4669.708899546013,17.739073340465552
405,-696.0022386773353,4603.955995898399,-5132.001054876415
406,-4181.143333130001,1595.953159673306,-5291.629952019182
407,-3234.7628322532782,-5559.858687048872,2562.8332201770722
408,-4623.93803930886,-5084.503975176127,860.813256995736
409,-2804.5898507435495,-6092.602017660869,385.0087597705028
410,2869.4455792181548,5514.381688541829,-3042.9975874512133
411,2744.5592232796953,5591.251817002574,-3033.356841052059
412,2744.5592232796953,5591.251817002574,-3033.356841052059
413,-3804.143585739459,2063.190331050204,-5412.2924028405805
414,-5074.730004184465,194.78692797873558,-4716.249618905457
415,-957.0950721922363,-5302.167654809159,4344.242015915539
416,-4491.683637764725,21.77755164414653,-5276.964517439689
417,-767.8254758787834,4158.000327016122,-5490.516195195374
418,-4428.485280891177,2156.4073997538007,-4874.952073317923
419,-6407.782449974816,-2631.5141348493325,9.057272067502321
420,-4738.536599858521,-4212.215657299415,2783.5663916770477
421,5371.306143794086,3866.762080747392,-2044.8945026623524
422,6002.99797437443,3296.958755853831,-1030.461742202339
423,5881.863398711151,3427.4895289140104,-1265.3589783853402
424,6554.799114102267,2122.1057685429228,687.9002284879185
425,-513.4449033501511,4236.792799184537,-5459.463011187576
426,-3712.8350703158308,2706.178592883362,-5187.891540048857
427,4263.245375492661,4391.25159365477,-3247.2105760847635
428,2816.5316766456167,-3257.391226605689,5413.747789334902
429,2634.3888527824415,4650.0862611580715,-4404.278765074595
430,124.3448418599843,-4339.899559728335,5388.640576107277
431,1677.8320574667177,4645.229879887118,-4860.109715064531
432,-6429.05647186196,-2576.5091581262027,-65.30321272926358
433,-2027.2881078727983,-4658.949496827324,4698.687129259654
434,-5573.7670910775105,-3715.679701565655,1756.0302375717633
435,5058.563141159484,-4658.308601254027,-816.9043725150881
436,-3118.7926601899376,-2739.9601211318477,5534.348451155746
437,606.4843041670895,-5418.139842295496,4261.524056373136
438,-5500.746963736235,3575.3806621447193,2215.327845999407
439,627.2777366832296,-5472.641497777158,4133.971776494379
440,5478.19976487491,-3689.0938751608346,-2089.892734259993
441,94.94133835205803,5109.694341936105,-4680.556812625864
442,1674.4327369320301,4100.403661063135,-5329.834540416983
443,4367.1720551590915,1073.2975826457096,-5271.351769986096
444,-3416.575105838947,5755.174652023197,-1790.4964959542974
445,-4016.000523673069,5552.1163321732165,-1021.0405252935586
446,3033.115391575319,2844.5837228576515,-5543.3837545208735
447,5008.619003050927,-176.22082570288748,-4784.146454993733
448,-4568.882744058749,-713.8228258784887,5147.197290855772
449,-5660.73377978066,2442.7216556873764,3200.989904227945
450,5476.875901792393,-3659.6121069429028,-2136.538916136853
451,5221.210508094495,-4385.639758256617,-1215.8756928498717
452,401.7492561304281,-5335.553483564382,4387.277852458803
453,-5410.0613157347025,1392.2669868145176,4086.656084452842
454,882.4883329494108,5088.451122320725,-4620.709483348357
455,-726.006612980967,5971.469421451122,-3439.879045594268
456,-2594.7109608642136,6241.217732343971,-1524.2633504059318
457,2311.6664184677647,-6257.599300233176,1848.3598030063256
458,5060.577632176253,-1973.2175749899452,-4301.209907790069
459,4965.5602273005,-3944.371958445391,-2787.786042085694
460,1623.8287007021636,-6207.574158275763,2598.7273459427774
461,5046.562199873487,-1836.906890724569,-4378.512880827163
462,1062.990191422128,-6079.958439920737,3129.9280382667575
463,-4855.69727420028,872.6287925416144,4852.750252766011
464,-4186.219528146699,5456.531124592637,825.322517205283
465,-5044.527865383036,1880.20726202228,4348.5750990328415
466,-4947.964890369843,1266.857784059935,4670.755721986327
467,2399.9197633144577,3702.9581661153707,-5342.504123027607
468,-359.8467749958989,5822.777912248016,-3737.193403567269
469,-2688.326858402454,-3353.185643327814,5421.470023703815
470,-1412.5679129119649,-5803.324167956898,3496.351576525179
471,-2074.555219755678,-5122.85263739172,4162.631782592247
472,-3000.659530973601,-3751.0092663439905,4978.741863517024
473,-2818.9502048447503,-4074.1642493148674,4824.60941741744
474,1034.8199300102062,6114.815286860255,-3089.77275101788
475,3886.855652452264,-4247.571001416952,-3854.484079038939
476,-2242.174762639388,-4914.425465502557,4325.14471961164
477,-1529.751161724983,6755.601173400499,68.18587355676661
478,3526.5804802358307,2639.717564273056,-5349.2984825054955
479,-1752.8206636643774,6689.84305011712,383.74012703339645
480,3859.841903764584,-4312.058927164677,-3808.385565159877
481,-4289.207466673173,2206.7205645190465,4961.693753731805
482,1366.703338165372,-6786.714660966562,151.46142028849647
483,3460.7162601538957,2801.5370820045396,-5311.13926393942
484,-533.9899760793554,6795.406913340519,-1235.756974962201
485,2668.2983888909,-6154.091926087714,-1727.8578932386686
486,-2596.4259602487127,6212.866885594526,1616.9818158466528
487,4320.558732586227,-1417.9050216427154,-5228.78834542802
488,-3943.7212004841463,4062.1515306365773,3982.4859769912205
489,-4092.492794768741,-1236.2613386121147,-5452.265996957291
490,-5202.475572560509,4535.750305856687,560.0502255661121
491,-3289.396095535296,-2683.267400541413,-5476.33389969852
492,1414.5837403052492,-5216.750763544453,-4338.484509783926
